case_name,geom_name,split,alt_kft,Re,M_inf,alpha_deg,beta_deg,CL,CD,CMy,B1,B2,B3,C1,C2,C3,C4,S1,S2,S3
case_6770,geom_677,train,29.87,2142000.0,0.2457,16.88,0.0,0.723057923112,0.079658945339,-0.573106590407,118.3,177.1,340.1,1000.0,562.4,226.0,83.33,59.9,44.55,33.63
case_6772,geom_677,train,25.5,12520000.0,0.4772,4.393,0.0,0.202105097207,0.009831665067,-0.162156989483,118.3,177.1,340.1,1000.0,562.4,226.0,83.33,59.9,44.55,33.63
case_6773,geom_677,train,1.455,35140000.0,0.184,-9.645,0.0,-0.409064364444,0.027282535898,0.32329662421,118.3,177.1,340.1,1000.0,562.4,226.0,83.33,59.9,44.55,33.63
case_6774,geom_677,train,11.38,12240000.0,0.4102,11.9,0.0,0.530026256934,0.043596411739,-0.422843186327,118.3,177.1,340.1,1000.0,562.4,226.0,83.33,59.9,44.55,33.63
case_6775,geom_677,train,34.73,6499000.0,0.1177,18.41,0.0,0.777311224836,0.090943226675,-0.614168419579,118.3,177.1,340.1,1000.0,562.4,226.0,83.33,59.9,44.55,33.63
case_6776,geom_677,train,36.64,6019000.0,0.2029,10.59,0.0,0.456988287793,0.033852875952,-0.363298000981,118.3,177.1,340.1,1000.0,562.4,226.0,83.33,59.9,44.55,33.63
case_6777,geom_677,train,4.282,35670000.0,0.4084,-0.6488,0.0,-0.026511579697,0.003786067337,0.020659640887,118.3,177.1,340.1,1000.0,562.4,226.0,83.33,59.9,44.55,33.63
case_6778,geom_677,train,14.31,10640000.0,0.09132,-5.568,0.0,-0.234872745516,0.012017110916,0.185756764485,118.3,177.1,340.1,1000.0,562.4,226.0,83.33,59.9,44.55,33.63
case_6779,geom_677,train,17.9,37540000.0,0.2922,6.516,0.0,0.286476217487,0.015077371529,-0.22843584095,118.3,177.1,340.1,1000.0,562.4,226.0,83.33,59.9,44.55,33.63
case_6780,geom_678,train,15.64,14240000.0,0.3749,6.755,0.0,0.205572860558,0.014667934537,-0.098232907687,101.9,61.58,236.2,1000.0,765.4,226.3,84.45,47.03,54.35,27.26
case_6781,geom_678,train,5.679,6933000.0,0.3283,9.656,0.0,0.292278584205,0.026149282697,-0.141541395717,101.9,61.58,236.2,1000.0,765.4,226.3,84.45,47.03,54.35,27.26
case_6782,geom_678,train,17.43,23880000.0,0.4223,18.47,0.0,0.568930385474,0.088975782848,-0.288940860377,101.9,61.58,236.2,1000.0,765.4,226.3,84.45,47.03,54.35,27.26
case_6783,geom_678,train,23.92,8692000.0,0.1066,0.4262,0.0,0.014076123924,0.00425161394,-0.006732170751,101.9,61.58,236.2,1000.0,765.4,226.3,84.45,47.03,54.35,27.26
case_6784,geom_678,train,8.673,15310000.0,0.4711,15.32,0.0,0.475457062343,0.062596313185,-0.236903095196,101.9,61.58,236.2,1000.0,765.4,226.3,84.45,47.03,54.35,27.26
case_6785,geom_678,train,3.998,10220000.0,0.07934,12.61,0.0,0.375406745349,0.040561835982,-0.184777370524,101.9,61.58,236.2,1000.0,765.4,226.3,84.45,47.03,54.35,27.26
case_6786,geom_678,train,26.06,19520000.0,0.1841,-3.017,0.0,-0.086742533559,0.005720906452,0.040751412606,101.9,61.58,236.2,1000.0,765.4,226.3,84.45,47.03,54.35,27.26
case_6787,geom_678,train,31.16,10930000.0,0.2321,4.882,0.0,0.146019314734,0.009490711759,-0.069384699336,101.9,61.58,236.2,1000.0,765.4,226.3,84.45,47.03,54.35,27.26
case_6788,geom_678,train,36.41,7386000.0,0.2113,-5.648,0.0,-0.16427631906,0.01118014436,0.077796915023,101.9,61.58,236.2,1000.0,765.4,226.3,84.45,47.03,54.35,27.26
case_6789,geom_678,train,34.26,20140000.0,0.31,-7.695,0.0,-0.227066158116,0.016978946528,0.108269453823,101.9,61.58,236.2,1000.0,765.4,226.3,84.45,47.03,54.35,27.26
case_6790,geom_679,train,28.19,7494000.0,0.2291,-1.19,0.0,-0.060519943461,0.006284956541,0.057033030694,177.3,145.7,539.4,1000.0,797.4,276.8,60.88,55.41,48.71,38.53
case_6791,geom_679,train,11.78,13950000.0,0.3569,15.73,0.0,0.924532445935,0.082119603153,-0.902351863086,177.3,145.7,539.4,1000.0,797.4,276.8,60.88,55.41,48.71,38.53
case_6792,geom_679,train,13.1,58020000.0,0.3816,2.999,0.0,0.185021444439,0.007561466092,-0.183000016331,177.3,145.7,539.4,1000.0,797.4,276.8,60.88,55.41,48.71,38.53
case_6793,geom_679,train,25.38,8658000.0,0.1686,9.32,0.0,0.539988698023,0.031582804889,-0.527441848618,177.3,145.7,539.4,1000.0,797.4,276.8,60.88,55.41,48.71,38.53
case_6794,geom_679,train,36.68,3314000.0,0.0533,18.78,0.0,1.062074072924,0.109419744083,-1.026439293108,177.3,145.7,539.4,1000.0,797.4,276.8,60.88,55.41,48.71,38.53
case_6795,geom_679,train,32.59,4271000.0,0.2704,12.67,0.0,0.738650023488,0.05501241503,-0.721709292186,177.3,145.7,539.4,1000.0,797.4,276.8,60.88,55.41,48.71,38.53
case_6796,geom_679,train,18.47,37870000.0,0.4532,-8.84,0.0,-0.517805403442,0.028713196838,0.503076124264,177.3,145.7,539.4,1000.0,797.4,276.8,60.88,55.41,48.71,38.53
case_6797,geom_679,train,1.168,1022000.0,0.1243,7.16,0.0,0.415047409165,0.022847859424,-0.405810014777,177.3,145.7,539.4,1000.0,797.4,276.8,60.88,55.41,48.71,38.53
case_6798,geom_679,train,5.396,58260000.0,0.4971,-4.367,0.0,-0.256166185685,0.010472471181,0.249200091867,177.3,145.7,539.4,1000.0,797.4,276.8,60.88,55.41,48.71,38.53
case_6799,geom_679,train,22.57,25570000.0,0.2911,-0.2503,0.0,-0.00656846513,0.005111324242,0.004447586765,177.3,145.7,539.4,1000.0,797.4,276.8,60.88,55.41,48.71,38.53
case_6800,geom_680,train,33.58,8667000.0,0.367,5.113,0.0,0.208369667365,0.011284744258,-0.122956657826,117.5,64.7,359.7,1000.0,683.1,199.6,74.9,48.14,55.05,31.71
case_6801,geom_680,train,6.342,4353000.0,0.2376,-9.0,0.0,-0.345668292292,0.023988420088,0.202600949761,117.5,64.7,359.7,1000.0,683.1,199.6,74.9,48.14,55.05,31.71
case_6802,geom_680,train,37.08,3996000.0,0.1364,15.95,0.0,0.622698643637,0.067572503068,-0.371067523573,117.5,64.7,359.7,1000.0,683.1,199.6,74.9,48.14,55.05,31.71
case_6803,geom_680,train,31.99,4564000.0,0.429,9.155,0.0,0.375032801625,0.027027115757,-0.222264222575,117.5,64.7,359.7,1000.0,683.1,199.6,74.9,48.14,55.05,31.71
case_6804,geom_680,train,9.044,17840000.0,0.1852,17.56,0.0,0.68734502674,0.080747942466,-0.410492675461,117.5,64.7,359.7,1000.0,683.1,199.6,74.9,48.14,55.05,31.71
case_6805,geom_680,train,15.3,44710000.0,0.4823,-6.8,0.0,-0.273333409806,0.015458820518,0.160358626237,117.5,64.7,359.7,1000.0,683.1,199.6,74.9,48.14,55.05,31.71
case_6807,geom_680,train,23.7,5252000.0,0.05393,-1.954,0.0,-0.071042023288,0.005597888418,0.041173451451,117.5,64.7,359.7,1000.0,683.1,199.6,74.9,48.14,55.05,31.71
case_6809,geom_680,train,26.43,12900000.0,0.1627,13.53,0.0,0.530279729036,0.049315988877,-0.31489373327,117.5,64.7,359.7,1000.0,683.1,199.6,74.9,48.14,55.05,31.71
case_6810,geom_681,train,5.226,6800000.0,0.3384,-6.38,0.0,-0.355264211867,0.015782983185,0.319888906245,153.3,141.0,674.9,1000.0,751.3,276.7,66.45,45.74,55.67,32.86
case_6811,geom_681,train,0.4977,33590000.0,0.4443,9.341,0.0,0.564810489105,0.029661524333,-0.517957284431,153.3,141.0,674.9,1000.0,751.3,276.7,66.45,45.74,55.67,32.86
case_6812,geom_681,train,29.51,4350000.0,0.1095,12.67,0.0,0.718621801771,0.047766151104,-0.652528046163,153.3,141.0,674.9,1000.0,751.3,276.7,66.45,45.74,55.67,32.86
case_6813,geom_681,train,16.21,5601000.0,0.2115,5.93,0.0,0.346443031061,0.015022733058,-0.316994148521,153.3,141.0,674.9,1000.0,751.3,276.7,66.45,45.74,55.67,32.86
case_6814,geom_681,train,36.53,5604000.0,0.2795,0.9014,0.0,0.062937436513,0.005822667086,-0.059628032434,153.3,141.0,674.9,1000.0,751.3,276.7,66.45,45.74,55.67,32.86
case_6815,geom_681,train,20.69,12560000.0,0.1686,-1.428,0.0,-0.069068078481,0.00543264049,0.060320303581,153.3,141.0,674.9,1000.0,751.3,276.7,66.45,45.74,55.67,32.86
case_6816,geom_681,train,25.0,28830000.0,0.379,-9.724,0.0,-0.55095706336,0.029418976546,0.4964483692,153.3,141.0,674.9,1000.0,751.3,276.7,66.45,45.74,55.67,32.86
case_6817,geom_681,train,9.223,12320000.0,0.07346,18.45,0.0,1.029170794677,0.092733179411,-0.924301990055,153.3,141.0,674.9,1000.0,751.3,276.7,66.45,45.74,55.67,32.86
case_6818,geom_681,train,32.15,32660000.0,0.4646,15.33,0.0,0.920304042136,0.072897937504,-0.840568887078,153.3,141.0,674.9,1000.0,751.3,276.7,66.45,45.74,55.67,32.86
case_6820,geom_682,train,32.13,4554000.0,0.06537,11.9,0.0,0.625603519846,0.045376819356,-0.414670087999,166.3,57.67,500.8,1000.0,760.3,182.2,75.53,49.1,40.62,29.23
case_6821,geom_682,train,26.43,11480000.0,0.177,19.24,0.0,1.015376583029,0.111587655734,-0.676507468856,166.3,57.67,500.8,1000.0,760.3,182.2,75.53,49.1,40.62,29.23
case_6822,geom_682,train,8.361,63480000.0,0.426,4.363,0.0,0.245486944493,0.010210441222,-0.162367287483,166.3,57.67,500.8,1000.0,760.3,182.2,75.53,49.1,40.62,29.23
case_6823,geom_682,train,20.01,13360000.0,0.4881,6.936,0.0,0.393017470115,0.020327082497,-0.260542771969,166.3,57.67,500.8,1000.0,760.3,182.2,75.53,49.1,40.62,29.23
case_6824,geom_682,train,36.31,8735000.0,0.3357,-7.484,0.0,-0.38832266452,0.020652264573,0.253938529491,166.3,57.67,500.8,1000.0,760.3,182.2,75.53,49.1,40.62,29.23
case_6825,geom_682,train,14.87,9433000.0,0.3705,0.9776,0.0,0.060524484804,0.005814408092,-0.040520192487,166.3,57.67,500.8,1000.0,760.3,182.2,75.53,49.1,40.62,29.23
case_6826,geom_682,train,6.418,852100.0,0.1892,-2.986,0.0,-0.146536669417,0.009717170614,0.095073638395,166.3,57.67,500.8,1000.0,760.3,182.2,75.53,49.1,40.62,29.23
case_6827,geom_682,train,2.803,25160000.0,0.12,-6.79,0.0,-0.341910714325,0.016652252048,0.222931021614,166.3,57.67,500.8,1000.0,760.3,182.2,75.53,49.1,40.62,29.23
case_6828,geom_682,train,30.44,14310000.0,0.2723,10.48,0.0,0.562469845999,0.036778210566,-0.372920986304,166.3,57.67,500.8,1000.0,760.3,182.2,75.53,49.1,40.62,29.23
case_6829,geom_682,train,17.17,16660000.0,0.2754,15.32,0.0,0.821364359456,0.073613041488,-0.54714300221,166.3,57.67,500.8,1000.0,760.3,182.2,75.53,49.1,40.62,29.23
case_6830,geom_683,train,19.65,364800.0,0.05377,13.62,0.0,0.726792789367,0.059802922217,-0.521042915609,168.6,53.69,517.4,1000.0,766.7,201.3,82.24,52.26,46.72,27.84
case_6831,geom_683,train,0.5623,87790000.0,0.467,14.11,0.0,0.802718871306,0.06616612763,-0.578143115375,168.6,53.69,517.4,1000.0,766.7,201.3,82.24,52.26,46.72,27.84
case_6834,geom_683,train,34.4,18210000.0,0.2416,2.309,0.0,0.131215375536,0.006684372022,-0.094000188192,168.6,53.69,517.4,1000.0,766.7,201.3,82.24,52.26,46.72,27.84
case_6835,geom_683,train,15.99,19810000.0,0.4172,0.9278,0.0,0.059902653683,0.005362361589,-0.043512478029,168.6,53.69,517.4,1000.0,766.7,201.3,82.24,52.26,46.72,27.84
case_6836,geom_683,train,25.63,1873000.0,0.09864,7.919,0.0,0.425270996532,0.023989222811,-0.303819287603,168.6,53.69,517.4,1000.0,766.7,201.3,82.24,52.26,46.72,27.84
case_6837,geom_683,train,4.696,25110000.0,0.2947,-5.844,0.0,-0.304377514166,0.013807890967,0.215082502293,168.6,53.69,517.4,1000.0,766.7,201.3,82.24,52.26,46.72,27.84
case_6838,geom_683,train,29.68,7180000.0,0.1422,-3.139,0.0,-0.156430092645,0.008091208792,0.109921735684,168.6,53.69,517.4,1000.0,766.7,201.3,82.24,52.26,46.72,27.84
case_6839,geom_683,train,20.2,32500000.0,0.3755,10.77,0.0,0.600264754792,0.039158646533,-0.431049120041,168.6,53.69,517.4,1000.0,766.7,201.3,82.24,52.26,46.72,27.84
case_6840,geom_684,train,15.18,6333000.0,0.2863,1.441,0.0,0.063952448374,0.005354613356,-0.04196655048,127.6,101.7,347.5,1000.0,604.3,215.7,71.54,49.02,50.29,35.56
case_6841,geom_684,train,2.306,7370000.0,0.3226,19.53,0.0,0.814601588684,0.105752138794,-0.532021279662,127.6,101.7,347.5,1000.0,604.3,215.7,71.54,49.02,50.29,35.56
case_6842,geom_684,train,10.13,44600000.0,0.4758,-8.029,0.0,-0.343524544501,0.021196306892,0.222814128395,127.6,101.7,347.5,1000.0,604.3,215.7,71.54,49.02,50.29,35.56
case_6843,geom_684,train,35.46,13230000.0,0.2055,7.104,0.0,0.298111328794,0.017439911056,-0.193871963287,127.6,101.7,347.5,1000.0,604.3,215.7,71.54,49.02,50.29,35.56
case_6844,geom_684,train,25.27,14410000.0,0.1671,9.129,0.0,0.380450968282,0.025716681049,-0.24732809223,127.6,101.7,347.5,1000.0,604.3,215.7,71.54,49.02,50.29,35.56
case_6845,geom_684,train,20.24,14650000.0,0.1171,-3.628,0.0,-0.145502381429,0.0074398018,0.093605426102,127.6,101.7,347.5,1000.0,604.3,215.7,71.54,49.02,50.29,35.56
case_6846,geom_684,train,29.96,8425000.0,0.2684,4.791,0.0,0.203792614695,0.010682569668,-0.13273947209,127.6,101.7,347.5,1000.0,604.3,215.7,71.54,49.02,50.29,35.56
case_6847,geom_684,train,6.429,34930000.0,0.4258,12.7,0.0,0.547211244161,0.048322322106,-0.357583738467,127.6,101.7,347.5,1000.0,604.3,215.7,71.54,49.02,50.29,35.56
case_6848,geom_684,train,38.45,2749000.0,0.06281,-5.27,0.0,-0.212129479766,0.012016734938,0.136684472209,127.6,101.7,347.5,1000.0,604.3,215.7,71.54,49.02,50.29,35.56
case_6849,geom_684,train,16.9,16510000.0,0.3823,14.71,0.0,0.625823042252,0.06278549693,-0.408724578606,127.6,101.7,347.5,1000.0,604.3,215.7,71.54,49.02,50.29,35.56
case_6850,geom_685,train,14.19,56000000.0,0.4578,-4.817,0.0,-0.188069494944,0.010323839761,0.120145051492,132.0,123.2,237.2,1000.0,661.2,235.5,73.12,52.45,50.62,24.25
case_6851,geom_685,train,38.42,458000.0,0.1314,-3.557,0.0,-0.132699075535,0.010284977817,0.084645093638,132.0,123.2,237.2,1000.0,661.2,235.5,73.12,52.45,50.62,24.25
case_6852,geom_685,train,34.35,3749000.0,0.314,12.65,0.0,0.487670020126,0.049940596874,-0.314941231776,132.0,123.2,237.2,1000.0,661.2,235.5,73.12,52.45,50.62,24.25
case_6853,geom_685,train,7.877,48790000.0,0.4229,5.255,0.0,0.207323442131,0.011763139013,-0.133054621316,132.0,123.2,237.2,1000.0,661.2,235.5,73.12,52.45,50.62,24.25
case_6854,geom_685,train,3.135,19900000.0,0.3699,4.885,0.0,0.190939050946,0.010987816478,-0.1224809864,132.0,123.2,237.2,1000.0,661.2,235.5,73.12,52.45,50.62,24.25
case_6855,geom_685,train,25.63,12100000.0,0.2175,-8.533,0.0,-0.321529279428,0.023915004361,0.205630894142,132.0,123.2,237.2,1000.0,661.2,235.5,73.12,52.45,50.62,24.25
case_6856,geom_685,train,8.9,12860000.0,0.07706,19.5,0.0,0.735772754368,0.108511519094,-0.4794820388,132.0,123.2,237.2,1000.0,661.2,235.5,73.12,52.45,50.62,24.25
case_6857,geom_685,train,23.37,12880000.0,0.2714,15.57,0.0,0.596338350081,0.071890481692,-0.386439282035,132.0,123.2,237.2,1000.0,661.2,235.5,73.12,52.45,50.62,24.25
case_6858,geom_685,train,16.85,21250000.0,0.1706,-0.963,0.0,-0.035174287126,0.00444000793,0.022270228622,132.0,123.2,237.2,1000.0,661.2,235.5,73.12,52.45,50.62,24.25
case_6859,geom_685,train,28.55,11280000.0,0.3449,9.328,0.0,0.361942724927,0.028971628293,-0.23286145241,132.0,123.2,237.2,1000.0,661.2,235.5,73.12,52.45,50.62,24.25
case_6864,geom_686,train,29.03,4001000.0,0.05598,15.56,0.0,0.792959645972,0.068611801306,-0.608925246922,128.7,135.6,558.7,1000.0,817.3,276.0,63.82,45.01,52.26,31.06
case_6865,geom_686,train,11.37,9523000.0,0.2772,18.07,0.0,0.935793232328,0.093129856972,-0.718885808942,128.7,135.6,558.7,1000.0,817.3,276.0,63.82,45.01,52.26,31.06
case_6866,geom_686,train,0.4601,36050000.0,0.1695,10.99,0.0,0.567554711963,0.036003468807,-0.436718369819,128.7,135.6,558.7,1000.0,817.3,276.0,63.82,45.01,52.26,31.06
case_6867,geom_686,train,33.51,4172000.0,0.1935,-5.34,0.0,-0.263053526031,0.012454550896,0.200010364337,128.7,135.6,558.7,1000.0,817.3,276.0,63.82,45.01,52.26,31.06
case_6868,geom_686,train,39.95,24030000.0,0.4396,-2.569,0.0,-0.128474067415,0.00607601342,0.097633381553,128.7,135.6,558.7,1000.0,817.3,276.0,63.82,45.01,52.26,31.06
case_6869,geom_686,train,6.889,23910000.0,0.2594,-9.571,0.0,-0.481169741203,0.027661509368,0.366428156236,128.7,135.6,558.7,1000.0,817.3,276.0,63.82,45.01,52.26,31.06
case_6870,geom_687,train,3.713,11100000.0,0.09827,18.14,0.0,0.864029025222,0.072986835506,-0.76130781764,104.9,156.3,659.1,1000.0,554.5,226.2,75.64,56.84,45.19,36.49
case_6871,geom_687,train,19.66,18530000.0,0.1691,-6.162,0.0,-0.285562859509,0.011432183012,0.251462302673,104.9,156.3,659.1,1000.0,554.5,226.2,75.64,56.84,45.19,36.49
case_6872,geom_687,train,12.73,26970000.0,0.2478,2.921,0.0,0.15181071868,0.005752283034,-0.137366313273,104.9,156.3,659.1,1000.0,554.5,226.2,75.64,56.84,45.19,36.49
case_6873,geom_687,train,35.23,4329000.0,0.299,11.62,0.0,0.576475508958,0.034643878606,-0.515290867066,104.9,156.3,659.1,1000.0,554.5,226.2,75.64,56.84,45.19,36.49
case_6874,geom_687,train,39.4,5853000.0,0.09321,9.208,0.0,0.449478592819,0.022676324339,-0.401870710147,104.9,156.3,659.1,1000.0,554.5,226.2,75.64,56.84,45.19,36.49
case_6875,geom_687,train,10.29,22100000.0,0.4348,-9.261,0.0,-0.453778500234,0.022533360848,0.401183399213,104.9,156.3,659.1,1000.0,554.5,226.2,75.64,56.84,45.19,36.49
case_6876,geom_687,train,6.7,25690000.0,0.3844,7.735,0.0,0.395211360535,0.017600614665,-0.355105180601,104.9,156.3,659.1,1000.0,554.5,226.2,75.64,56.84,45.19,36.49
case_6877,geom_687,train,27.76,16680000.0,0.2293,0.9146,0.0,0.054127374043,0.004222697886,-0.050151172162,104.9,156.3,659.1,1000.0,554.5,226.2,75.64,56.84,45.19,36.49
case_6879,geom_687,train,23.66,658600.0,0.3646,16.77,0.0,0.831001552475,0.069221005942,-0.738799575645,104.9,156.3,659.1,1000.0,554.5,226.2,75.64,56.84,45.19,36.49
case_6880,geom_688,train,17.69,18710000.0,0.1694,6.03,0.0,0.309463665439,0.015411885016,-0.224184124277,138.3,150.0,444.3,1000.0,816.3,229.2,71.05,40.82,54.65,25.87
case_6881,geom_688,train,39.91,10440000.0,0.337,-1.914,0.0,-0.093574937207,0.006046229365,0.066839553742,138.3,150.0,444.3,1000.0,816.3,229.2,71.05,40.82,54.65,25.87
case_6882,geom_688,train,35.56,7433000.0,0.4664,8.438,0.0,0.45652627309,0.028548883991,-0.333105385478,138.3,150.0,444.3,1000.0,816.3,229.2,71.05,40.82,54.65,25.87
case_6883,geom_688,train,24.38,10470000.0,0.1113,17.82,0.0,0.89639057377,0.097793397343,-0.64817939038,138.3,150.0,444.3,1000.0,816.3,229.2,71.05,40.82,54.65,25.87
case_6884,geom_688,train,12.25,4738000.0,0.0787,13.02,0.0,0.658086991171,0.054930092231,-0.476485717577,138.3,150.0,444.3,1000.0,816.3,229.2,71.05,40.82,54.65,25.87
case_6885,geom_688,train,0.855,11120000.0,0.2225,0.8052,0.0,0.045973080179,0.005223433351,-0.033976957226,138.3,150.0,444.3,1000.0,816.3,229.2,71.05,40.82,54.65,25.87
case_6886,geom_688,train,10.84,39650000.0,0.4018,-6.725,0.0,-0.345878520137,0.017843865628,0.249204219333,138.3,150.0,444.3,1000.0,816.3,229.2,71.05,40.82,54.65,25.87
case_6888,geom_688,train,29.07,16940000.0,0.2884,-7.202,0.0,-0.362007700507,0.019668710123,0.260160891245,138.3,150.0,444.3,1000.0,816.3,229.2,71.05,40.82,54.65,25.87
case_6889,geom_688,train,23.57,2472000.0,0.2746,14.85,0.0,0.762751845818,0.072519274908,-0.55346265163,138.3,150.0,444.3,1000.0,816.3,229.2,71.05,40.82,54.65,25.87
case_6891,geom_689,train,6.727,27890000.0,0.1553,10.81,0.0,0.584187435929,0.037901790294,-0.559150146335,162.9,117.2,501.9,1000.0,727.3,239.9,88.71,59.35,51.18,34.51
case_6892,geom_689,train,21.37,3061000.0,0.07985,5.894,0.0,0.320856533148,0.016164618365,-0.308273866753,162.9,117.2,501.9,1000.0,727.3,239.9,88.71,59.35,51.18,34.51
case_6893,geom_689,train,19.2,19490000.0,0.1938,-6.614,0.0,-0.347099121522,0.016761983309,0.33010303789,162.9,117.2,501.9,1000.0,727.3,239.9,88.71,59.35,51.18,34.51
case_6894,geom_689,train,31.11,18240000.0,0.3938,19.17,0.0,1.053881662263,0.115036836171,-1.005272839366,162.9,117.2,501.9,1000.0,727.3,239.9,88.71,59.35,51.18,34.51
case_6895,geom_689,train,25.89,9448000.0,0.3235,2.143,0.0,0.124316581974,0.006868371333,-0.120664307507,162.9,117.2,501.9,1000.0,727.3,239.9,88.71,59.35,51.18,34.51
case_6896,geom_689,train,8.0,2643000.0,0.2955,-2.724,0.0,-0.141209104025,0.008347761608,0.134168235274,162.9,117.2,501.9,1000.0,727.3,239.9,88.71,59.35,51.18,34.51
case_6897,geom_689,train,38.6,3320000.0,0.1021,16.43,0.0,0.875161493119,0.081711021053,-0.832842235521,162.9,117.2,501.9,1000.0,727.3,239.9,88.71,59.35,51.18,34.51
case_6898,geom_689,train,14.31,28460000.0,0.274,12.4,0.0,0.677107067067,0.049374061771,-0.648450194228,162.9,117.2,501.9,1000.0,727.3,239.9,88.71,59.35,51.18,34.51
case_6899,geom_689,train,2.261,17130000.0,0.4216,0.3848,0.0,0.028679306366,0.005098738176,-0.028905569744,162.9,117.2,501.9,1000.0,727.3,239.9,88.71,59.35,51.18,34.51
case_6900,geom_690,train,14.07,27480000.0,0.4549,17.24,0.0,0.800575626784,0.101919243533,-0.604581056023,164.2,149.3,242.0,1000.0,706.7,222.7,81.81,44.33,59.42,33.24
case_6901,geom_690,train,16.49,6212000.0,0.4923,12.84,0.0,0.605754850305,0.060511130509,-0.457395730494,164.2,149.3,242.0,1000.0,706.7,222.7,81.81,44.33,59.42,33.24
case_6902,geom_690,train,23.31,17530000.0,0.1548,-4.487,0.0,-0.201352560751,0.010945676723,0.14979296315,164.2,149.3,242.0,1000.0,706.7,222.7,81.81,44.33,59.42,33.24
case_6903,geom_690,train,5.845,36280000.0,0.3258,-0.4563,0.0,-0.019949633009,0.004594034051,0.014599808588,164.2,149.3,242.0,1000.0,706.7,222.7,81.81,44.33,59.42,33.24
case_6904,geom_690,train,9.499,50070000.0,0.3755,5.636,0.0,0.262408250848,0.014509035496,-0.196976466403,164.2,149.3,242.0,1000.0,706.7,222.7,81.81,44.33,59.42,33.24
case_6905,geom_690,train,38.15,12040000.0,0.2661,8.518,0.0,0.389439497421,0.027612556498,-0.291748041082,164.2,149.3,242.0,1000.0,706.7,222.7,81.81,44.33,59.42,33.24
case_6906,geom_690,train,26.48,6024000.0,0.1162,-1.349,0.0,-0.059790599207,0.006173934873,0.044271561907,164.2,149.3,242.0,1000.0,706.7,222.7,81.81,44.33,59.42,33.24
case_6907,geom_690,train,28.35,4895000.0,0.06004,-8.368,0.0,-0.373365956642,0.026540839133,0.277922519251,164.2,149.3,242.0,1000.0,706.7,222.7,81.81,44.33,59.42,33.24
case_6908,geom_690,train,35.11,5043000.0,0.2884,14.82,0.0,0.674008647793,0.074043075478,-0.506203072581,164.2,149.3,242.0,1000.0,706.7,222.7,81.81,44.33,59.42,33.24
case_6909,geom_690,train,0.8179,6116000.0,0.2243,2.89,0.0,0.132404075353,0.008207332115,-0.099201203975,164.2,149.3,242.0,1000.0,706.7,222.7,81.81,44.33,59.42,33.24
case_6910,geom_691,train,15.54,7013000.0,0.4561,17.27,0.0,1.050800179511,0.098023595128,-0.720990795687,185.4,52.87,622.6,1000.0,586.1,254.0,74.35,43.83,42.82,30.75
case_6911,geom_691,train,1.216,67940000.0,0.3739,0.5806,0.0,0.046391721393,0.004438224415,-0.033054561738,185.4,52.87,622.6,1000.0,586.1,254.0,74.35,43.83,42.82,30.75
case_6912,geom_691,train,33.97,27950000.0,0.4403,15.6,0.0,0.948343756223,0.0795879251,-0.650969431003,185.4,52.87,622.6,1000.0,586.1,254.0,74.35,43.83,42.82,30.75
